Regiao;Estado;Municipio;Produto;Data da Coleta;Valor de Venda
SE;ES;VITORIA;GASOLINA ADITIVADA;01/02/22;6,899
SE;ES;VITORIA;ETANOL;01/02/22;5,899
SE;ES;VITORIA;GASOLINA;01/02/22;6,899
SE;ES;VITORIA;GASOLINA ADITIVADA;01/02/22;7,099
SE;ES;VITORIA;ETANOL;01/02/22;5,999
SE;ES;VITORIA;GASOLINA;01/02/22;6,999
SE;ES;VITORIA;GASOLINA ADITIVADA;01/02/22;6,999
SE;ES;VITORIA;ETANOL;01/02/22;5,699
SE;ES;VITORIA;GASOLINA;01/02/22;6,799
SE;ES;VITORIA;GASOLINA ADITIVADA;01/02/22;6,999
SE;ES;VITORIA;ETANOL;01/02/22;5,599
SE;ES;VITORIA;GASOLINA;01/02/22;6,799
SE;ES;VITORIA;GASOLINA ADITIVADA;01/02/22;6,995
SE;ES;VITORIA;ETANOL;01/02/22;5,499
SE;ES;VITORIA;GASOLINA;01/02/22;6,795
SE;ES;VITORIA;GASOLINA ADITIVADA;01/02/22;6,999
SE;ES;VITORIA;ETANOL;01/02/22;5,999
SE;ES;VITORIA;GASOLINA;01/02/22;6,799
SE;ES;VITORIA;GASOLINA ADITIVADA;01/02/22;6,899
SE;ES;VITORIA;ETANOL;01/02/22;5,899
SE;ES;VITORIA;GASOLINA;01/02/22;6,799
CO;GO;ANAPOLIS;GASOLINA ADITIVADA;01/02/22;6,72
CO;GO;ANAPOLIS;ETANOL;01/02/22;4,79
CO;GO;ANAPOLIS;GASOLINA;01/02/22;6,72
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,744
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,69
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,688
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,499
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,49
CO;GO;ANAPOLIS;GASOLINA ADITIVADA;02/02/22;6,69
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,299
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,896
CO;GO;ANAPOLIS;GASOLINA ADITIVADA;02/02/22;6,896
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,499
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,899
CO;GO;ANAPOLIS;GASOLINA ADITIVADA;02/02/22;6,949
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,47
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,899
CO;GO;ANAPOLIS;GASOLINA ADITIVADA;02/02/22;6,899
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,999
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,794
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,644
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,499
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,299
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,49
CO;GO;ANAPOLIS;GASOLINA ADITIVADA;02/02/22;6,69
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,29
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,99
CO;GO;ANAPOLIS;GASOLINA ADITIVADA;02/02/22;7,09
CO;GO;ANAPOLIS;ETANOL;02/02/22;5,09
CO;GO;ANAPOLIS;GASOLINA;02/02/22;6,68
CO;GO;ANAPOLIS;ETANOL;02/02/22;4,59
CO;GO;APARECIDA DE GOIANIA;ETANOL;01/02/22;4,89
CO;GO;APARECIDA DE GOIANIA;GASOLINA;01/02/22;6,89
CO;GO;APARECIDA DE GOIANIA;ETANOL;01/02/22;4,899
CO;GO;APARECIDA DE GOIANIA;GASOLINA;01/02/22;6,866
CO;GO;APARECIDA DE GOIANIA;ETANOL;01/02/22;4,84
CO;GO;APARECIDA DE GOIANIA;GASOLINA;01/02/22;6,84
CO;GO;APARECIDA DE GOIANIA;GASOLINA ADITIVADA;01/02/22;6,94
CO;GO;APARECIDA DE GOIANIA;ETANOL;01/02/22;4,89
CO;GO;APARECIDA DE GOIANIA;GASOLINA;01/02/22;6,89
CO;GO;APARECIDA DE GOIANIA;GASOLINA;02/02/22;6,97
CO;GO;APARECIDA DE GOIANIA;ETANOL;02/02/22;4,97
N;TO;ARAGUAINA;ETANOL;01/02/22;5,99
N;TO;ARAGUAINA;GASOLINA;01/02/22;7,05
N;TO;ARAGUAINA;GASOLINA ADITIVADA;01/02/22;7,11
N;TO;ARAGUAINA;ETANOL;01/02/22;5,95
N;TO;ARAGUAINA;GASOLINA;01/02/22;7,099
CO;GO;CATALAO;ETANOL;03/02/22;4,789
CO;GO;CATALAO;GASOLINA;03/02/22;6,789
CO;GO;CATALAO;GASOLINA ADITIVADA;03/02/22;6,789
CO;GO;CATALAO;GASOLINA;02/02/22;6,799
CO;GO;CATALAO;ETANOL;02/02/22;4,999
CO;GO;CATALAO;ETANOL;03/02/22;4,99
CO;GO;CATALAO;GASOLINA;03/02/22;6,99
CO;GO;CATALAO;GASOLINA ADITIVADA;03/02/22;7,02
CO;GO;CATALAO;ETANOL;03/02/22;4,88
CO;GO;CATALAO;GASOLINA;03/02/22;6,87
CO;GO;CATALAO;ETANOL;03/02/22;4,99
CO;GO;CATALAO;GASOLINA;03/02/22;6,99
CO;GO;CATALAO;GASOLINA ADITIVADA;03/02/22;6,99
CO;GO;CATALAO;GASOLINA;02/02/22;6,999
CO;GO;CATALAO;GASOLINA ADITIVADA;02/02/22;7,149
CO;GO;CATALAO;ETANOL;02/02/22;4,999
CO;GO;GOIANIA;GASOLINA;02/02/22;6,97
CO;GO;GOIANIA;GASOLINA ADITIVADA;02/02/22;6,97
CO;GO;GOIANIA;ETANOL;02/02/22;4,97
CO;GO;GOIANIA;ETANOL;03/02/22;4,99
CO;GO;GOIANIA;GASOLINA;03/02/22;6,99
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;7,15
CO;GO;GOIANIA;ETANOL;03/02/22;4,99
CO;GO;GOIANIA;GASOLINA;03/02/22;6,99
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;6,99
CO;GO;GOIANIA;ETANOL;03/02/22;5,199
CO;GO;GOIANIA;GASOLINA;03/02/22;7,399
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;7,599
CO;GO;GOIANIA;ETANOL;03/02/22;4,599
CO;GO;GOIANIA;GASOLINA;03/02/22;6,759
CO;GO;GOIANIA;GASOLINA;02/02/22;6,89
CO;GO;GOIANIA;ETANOL;02/02/22;4,79
CO;GO;GOIANIA;ETANOL;03/02/22;4,999
CO;GO;GOIANIA;GASOLINA;03/02/22;6,999
CO;GO;GOIANIA;GASOLINA;02/02/22;6,869
CO;GO;GOIANIA;GASOLINA ADITIVADA;02/02/22;6,969
CO;GO;GOIANIA;ETANOL;02/02/22;4,899
CO;GO;GOIANIA;GASOLINA;02/02/22;7,47
CO;GO;GOIANIA;ETANOL;02/02/22;5,27
CO;GO;GOIANIA;ETANOL;03/02/22;4,79
CO;GO;GOIANIA;GASOLINA;03/02/22;6,77
CO;GO;GOIANIA;GASOLINA;02/02/22;6,99
CO;GO;GOIANIA;GASOLINA ADITIVADA;02/02/22;7,09
CO;GO;GOIANIA;ETANOL;02/02/22;4,99
CO;GO;GOIANIA;GASOLINA;02/02/22;6,89
CO;GO;GOIANIA;GASOLINA ADITIVADA;02/02/22;6,92
CO;GO;GOIANIA;ETANOL;02/02/22;4,79
CO;GO;GOIANIA;GASOLINA;02/02/22;6,97
CO;GO;GOIANIA;GASOLINA ADITIVADA;02/02/22;7,07
CO;GO;GOIANIA;ETANOL;02/02/22;4,97
CO;GO;GOIANIA;ETANOL;03/02/22;4,99
CO;GO;GOIANIA;GASOLINA;03/02/22;6,99
CO;GO;GOIANIA;ETANOL;03/02/22;4,98
CO;GO;GOIANIA;GASOLINA;03/02/22;6,98
CO;GO;GOIANIA;GASOLINA;02/02/22;6,77
CO;GO;GOIANIA;ETANOL;02/02/22;4,79
CO;GO;GOIANIA;ETANOL;03/02/22;4,79
CO;GO;GOIANIA;GASOLINA;03/02/22;6,77
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;6,78
CO;GO;GOIANIA;ETANOL;03/02/22;4,99
CO;GO;GOIANIA;GASOLINA;03/02/22;6,999
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;6,999
CO;GO;GOIANIA;GASOLINA;02/02/22;6,77
CO;GO;GOIANIA;ETANOL;02/02/22;4,79
CO;GO;GOIANIA;ETANOL;03/02/22;4,899
CO;GO;GOIANIA;GASOLINA;03/02/22;6,999
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;7,299
CO;GO;GOIANIA;GASOLINA;02/02/22;6,97
CO;GO;GOIANIA;GASOLINA ADITIVADA;02/02/22;7,09
CO;GO;GOIANIA;ETANOL;02/02/22;4,99
CO;GO;GOIANIA;ETANOL;03/02/22;4,999
CO;GO;GOIANIA;GASOLINA;03/02/22;7,249
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;7,399
CO;GO;GOIANIA;ETANOL;03/02/22;4,994
CO;GO;GOIANIA;GASOLINA;03/02/22;6,994
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;7,194
CO;GO;GOIANIA;ETANOL;03/02/22;4,99
CO;GO;GOIANIA;GASOLINA;03/02/22;6,99
CO;GO;GOIANIA;GASOLINA ADITIVADA;03/02/22;7,14
CO;GO;GOIANIA;GASOLINA;02/02/22;7,47
CO;GO;GOIANIA;ETANOL;02/02/22;5,27
NE;MA;BARRA DO CORDA;GASOLINA;01/02/22;6,8
NE;MA;BARRA DO CORDA;GASOLINA ADITIVADA;01/02/22;6,87
NE;MA;BARRA DO CORDA;ETANOL;01/02/22;5,97
NE;MA;BARRA DO CORDA;GASOLINA;01/02/22;6,87
NE;MA;BARRA DO CORDA;GASOLINA;01/02/22;6,73
NE;MA;BARRA DO CORDA;GASOLINA;01/02/22;6,78
NE;MA;SANTA INES;GASOLINA ADITIVADA;01/02/22;7,109
NE;MA;SANTA INES;ETANOL;01/02/22;6,079
NE;MA;SANTA INES;GASOLINA;01/02/22;7,029
NE;MA;SANTA INES;GASOLINA ADITIVADA;01/02/22;7,119
NE;MA;SANTA INES;ETANOL;01/02/22;6,089
NE;MA;SANTA INES;GASOLINA;01/02/22;7,039
NE;MA;SANTA INES;GASOLINA ADITIVADA;01/02/22;7,109
NE;MA;SANTA INES;ETANOL;01/02/22;6,359
NE;MA;SANTA INES;GASOLINA;01/02/22;6,999
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,389
NE;MA;SAO LUIS;ETANOL;02/02/22;5,699
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,499
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,499
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,899
NE;MA;SAO LUIS;ETANOL;02/02/22;5,799
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,48
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,48
NE;MA;SAO LUIS;ETANOL;02/02/22;5,59
NE;MA;SAO LUIS;ETANOL;03/02/22;5,98
NE;MA;SAO LUIS;GASOLINA;03/02/22;6,44
NE;MA;SAO LUIS;GASOLINA ADITIVADA;03/02/22;6,74
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,489
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,489
NE;MA;SAO LUIS;ETANOL;03/02/22;5,59
NE;MA;SAO LUIS;GASOLINA;03/02/22;6,44
NE;MA;SAO LUIS;GASOLINA ADITIVADA;03/02/22;6,6
NE;MA;SAO LUIS;GASOLINA;03/02/22;6,799
NE;MA;SAO LUIS;ETANOL;03/02/22;5,388
NE;MA;SAO LUIS;GASOLINA;03/02/22;6,438
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,399
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,899
NE;MA;SAO LUIS;ETANOL;02/02/22;5,699
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,44
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,49
NE;MA;SAO LUIS;ETANOL;02/02/22;5,59
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,549
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,619
NE;MA;SAO LUIS;ETANOL;02/02/22;5,829
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,449
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,899
NE;MA;SAO LUIS;ETANOL;02/02/22;5,699
NE;MA;SAO LUIS;GASOLINA;02/02/22;6,449
NE;MA;SAO LUIS;GASOLINA ADITIVADA;02/02/22;6,899
NE;MA;SAO LUIS;ETANOL;02/02/22;5,699
SE;MG;ALFENAS;GASOLINA ADITIVADA;01/02/22;7,349
SE;MG;ALFENAS;ETANOL;01/02/22;5,299
SE;MG;ALFENAS;GASOLINA;01/02/22;7,299
SE;MG;ALFENAS;ETANOL;01/02/22;5,069
SE;MG;ALFENAS;GASOLINA;01/02/22;6,999
SE;MG;ALFENAS;ETANOL;01/02/22;5,299
SE;MG;ALFENAS;GASOLINA;01/02/22;7,149
SE;MG;BARBACENA;ETANOL;01/02/22;4,939
SE;MG;BARBACENA;GASOLINA;01/02/22;6,779
SE;MG;BARBACENA;GASOLINA ADITIVADA;01/02/22;7,099
SE;MG;BARBACENA;ETANOL;01/02/22;5,049
SE;MG;BARBACENA;GASOLINA;01/02/22;6,899
SE;MG;BETIM;GASOLINA ADITIVADA;01/02/22;6,925
SE;MG;BETIM;ETANOL;01/02/22;5,195
SE;MG;BETIM;GASOLINA;01/02/22;6,875
SE;MG;BETIM;GASOLINA ADITIVADA;01/02/22;6,995
SE;MG;BETIM;ETANOL;01/02/22;5,195
SE;MG;BETIM;GASOLINA;01/02/22;6,875
SE;MG;BETIM;GASOLINA ADITIVADA;01/02/22;7,075
SE;MG;BETIM;ETANOL;01/02/22;5,275
SE;MG;BETIM;GASOLINA;01/02/22;6,875
SE;MG;BETIM;GASOLINA ADITIVADA;01/02/22;7,059
SE;MG;BETIM;ETANOL;01/02/22;5,199
SE;MG;BETIM;GASOLINA;01/02/22;6,869
SE;MG;BETIM;GASOLINA ADITIVADA;01/02/22;7,077
SE;MG;BETIM;ETANOL;01/02/22;5,248
SE;MG;BETIM;GASOLINA;01/02/22;6,967
SE;MG;BETIM;ETANOL;01/02/22;5,195
SE;MG;BETIM;GASOLINA;01/02/22;6,875
SE;MG;BETIM;ETANOL;01/02/22;5,195
SE;MG;BETIM;GASOLINA;01/02/22;6,875
SE;MG;CONSELHEIRO LAFAIETE;GASOLINA;02/02/22;7,099
SE;MG;CONSELHEIRO LAFAIETE;GASOLINA ADITIVADA;02/02/22;7,199
SE;MG;CONSELHEIRO LAFAIETE;ETANOL;02/02/22;5,399
SE;MG;CONSELHEIRO LAFAIETE;GASOLINA;02/02/22;6,989
SE;MG;CONSELHEIRO LAFAIETE;ETANOL;02/02/22;5,179
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;7,047
SE;MG;CONTAGEM;ETANOL;01/02/22;5,195
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,997
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;7,199
SE;MG;CONTAGEM;ETANOL;01/02/22;5,299
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,949
SE;MG;CONTAGEM;ETANOL;01/02/22;5,139
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,859
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;7,059
SE;MG;CONTAGEM;ETANOL;01/02/22;5,139
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,859
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;7,06
SE;MG;CONTAGEM;ETANOL;01/02/22;5,14
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,86
SE;MG;CONTAGEM;ETANOL;01/02/22;5,197
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,897
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;6,985
SE;MG;CONTAGEM;ETANOL;01/02/22;5,135
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,855
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;6,996
SE;MG;CONTAGEM;ETANOL;01/02/22;5,096
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,896
SE;MG;CONTAGEM;ETANOL;01/02/22;5,098
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,854
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;6,995
SE;MG;CONTAGEM;ETANOL;01/02/22;5,139
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,855
SE;MG;CONTAGEM;GASOLINA ADITIVADA;01/02/22;7,055
SE;MG;CONTAGEM;ETANOL;01/02/22;5,085
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,855
SE;MG;CONTAGEM;ETANOL;01/02/22;5,099
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,879
SE;MG;CONTAGEM;ETANOL;01/02/22;4,799
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,799
SE;MG;CONTAGEM;ETANOL;01/02/22;5,139
SE;MG;CONTAGEM;GASOLINA;01/02/22;6,859
SE;MG;DIVINOPOLIS;GASOLINA;02/02/22;6,89
SE;MG;DIVINOPOLIS;ETANOL;02/02/22;5,19
SE;MG;DIVINOPOLIS;GASOLINA;02/02/22;6,899
SE;MG;DIVINOPOLIS;GASOLINA ADITIVADA;02/02/22;6,899
SE;MG;DIVINOPOLIS;ETANOL;02/02/22;5,099
SE;MG;FORMIGA;GASOLINA ADITIVADA;01/02/22;7,19
SE;MG;FORMIGA;ETANOL;01/02/22;5,099
SE;MG;FORMIGA;GASOLINA;01/02/22;7,17
SE;MG;FORMIGA;GASOLINA ADITIVADA;01/02/22;7,259
SE;MG;FORMIGA;ETANOL;01/02/22;5,199
SE;MG;FORMIGA;GASOLINA;01/02/22;7,059
SE;MG;FORMIGA;GASOLINA ADITIVADA;01/02/22;7,249
SE;MG;FORMIGA;ETANOL;01/02/22;5,399
SE;MG;FORMIGA;GASOLINA;01/02/22;7,149
SE;MG;FORMIGA;ETANOL;01/02/22;4,98
SE;MG;FORMIGA;GASOLINA;01/02/22;6,79
SE;MG;FRUTAL;ETANOL;03/02/22;5,399
SE;MG;FRUTAL;GASOLINA;03/02/22;7,099
SE;MG;FRUTAL;ETANOL;03/02/22;5,89
SE;MG;FRUTAL;GASOLINA;03/02/22;7,59
SE;MG;FRUTAL;GASOLINA ADITIVADA;03/02/22;7,69
SE;MG;IPATINGA;GASOLINA ADITIVADA;01/02/22;7,194
SE;MG;IPATINGA;ETANOL;01/02/22;5,494
SE;MG;IPATINGA;GASOLINA;01/02/22;7,094
SE;MG;IPATINGA;GASOLINA;02/02/22;6,997
SE;MG;IPATINGA;GASOLINA ADITIVADA;02/02/22;7,097
SE;MG;IPATINGA;ETANOL;02/02/22;5,297
SE;MG;IPATINGA;ETANOL;01/02/22;5,39
SE;MG;IPATINGA;GASOLINA;01/02/22;6,99
SE;MG;IPATINGA;GASOLINA;02/02/22;6,996
SE;MG;IPATINGA;GASOLINA ADITIVADA;02/02/22;7,146
SE;MG;IPATINGA;ETANOL;02/02/22;5,296
SE;MG;IPATINGA;GASOLINA;02/02/22;6,996
SE;MG;IPATINGA;GASOLINA ADITIVADA;02/02/22;7,146
SE;MG;IPATINGA;ETANOL;02/02/22;5,296
SE;MG;IPATINGA;GASOLINA;02/02/22;6,99
SE;MG;IPATINGA;GASOLINA ADITIVADA;02/02/22;7,094
SE;MG;IPATINGA;ETANOL;02/02/22;5,29
SE;MG;ITABIRA;ETANOL;03/02/22;5,67
SE;MG;ITABIRA;GASOLINA;03/02/22;7,29
SE;MG;ITABIRA;GASOLINA ADITIVADA;03/02/22;7,35
SE;MG;ITABIRA;ETANOL;03/02/22;5,649
SE;MG;ITABIRA;GASOLINA;03/02/22;7,299
SE;MG;ITABIRA;GASOLINA ADITIVADA;03/02/22;7,299
SE;MG;ITABIRA;ETANOL;03/02/22;5,699
SE;MG;ITABIRA;GASOLINA;03/02/22;7,349
SE;MG;ITABIRA;GASOLINA ADITIVADA;03/02/22;7,499
SE;MG;ITABIRA;ETANOL;03/02/22;5,699
SE;MG;ITABIRA;GASOLINA;03/02/22;7,349
SE;MG;ITABIRA;ETANOL;03/02/22;5,699
SE;MG;ITABIRA;GASOLINA;03/02/22;7,349
SE;MG;ITABIRA;GASOLINA ADITIVADA;03/02/22;7,499
SE;MG;ITABIRA;ETANOL;03/02/22;5,699
SE;MG;ITABIRA;GASOLINA;03/02/22;7,349
SE;MG;ITABIRA;GASOLINA ADITIVADA;03/02/22;7,499
SE;MG;ITABIRA;ETANOL;03/02/22;5,699
SE;MG;ITABIRA;GASOLINA;03/02/22;7,349
SE;MG;ITABIRA;GASOLINA ADITIVADA;03/02/22;7,449
SE;MG;ITABIRA;ETANOL;03/02/22;5,699
SE;MG;ITABIRA;GASOLINA;03/02/22;7,349
SE;MG;ITABIRA;GASOLINA ADITIVADA;03/02/22;7,449
SE;MG;ITAJUBA;GASOLINA;02/02/22;6,999
SE;MG;ITAJUBA;GASOLINA ADITIVADA;02/02/22;6,999
SE;MG;ITAJUBA;ETANOL;02/02/22;4,899
SE;MG;ITAJUBA;GASOLINA;02/02/22;7,099
SE;MG;ITAJUBA;GASOLINA ADITIVADA;02/02/22;7,149
SE;MG;ITAJUBA;ETANOL;02/02/22;5,049
SE;MG;ITAJUBA;GASOLINA;02/02/22;7,19
SE;MG;ITAJUBA;GASOLINA ADITIVADA;02/02/22;7,24
SE;MG;ITAJUBA;ETANOL;02/02/22;5,18
SE;MG;ITAJUBA;GASOLINA;02/02/22;6,999
SE;MG;ITAJUBA;GASOLINA ADITIVADA;02/02/22;7,049
SE;MG;ITAJUBA;ETANOL;02/02/22;4,899
SE;MG;ITAJUBA;GASOLINA;02/02/22;7,149
SE;MG;ITAJUBA;GASOLINA ADITIVADA;02/02/22;7,199
SE;MG;ITAJUBA;ETANOL;02/02/22;5,099
SE;MG;JANUARIA;GASOLINA;02/02/22;7,15
SE;MG;JANUARIA;ETANOL;02/02/22;5,19
SE;MG;JANUARIA;GASOLINA;02/02/22;7,28
SE;MG;JANUARIA;GASOLINA ADITIVADA;02/02/22;7,39
SE;MG;JANUARIA;ETANOL;02/02/22;5,49
SE;MG;JANUARIA;GASOLINA;02/02/22;7,07
SE;MG;JANUARIA;ETANOL;02/02/22;5,3
SE;MG;JOAO MONLEVADE;GASOLINA;02/02/22;7,129
SE;MG;JOAO MONLEVADE;GASOLINA ADITIVADA;02/02/22;7,129
SE;MG;JOAO MONLEVADE;ETANOL;02/02/22;5,219
SE;MG;JOAO MONLEVADE;GASOLINA ADITIVADA;01/02/22;7,115
SE;MG;JOAO MONLEVADE;ETANOL;01/02/22;5,165
SE;MG;JOAO MONLEVADE;GASOLINA;01/02/22;7,075
SE;MG;JOAO MONLEVADE;GASOLINA;02/02/22;7,079
SE;MG;JOAO MONLEVADE;ETANOL;02/02/22;5,169
SE;MG;JOAO MONLEVADE;GASOLINA ADITIVADA;01/02/22;7,115
SE;MG;JOAO MONLEVADE;ETANOL;01/02/22;5,165
SE;MG;JOAO MONLEVADE;GASOLINA;01/02/22;7,075
SE;MG;JOAO MONLEVADE;GASOLINA;02/02/22;7,129
SE;MG;JOAO MONLEVADE;GASOLINA ADITIVADA;02/02/22;7,249
SE;MG;JUIZ DE FORA;GASOLINA ADITIVADA;01/02/22;7,339
SE;MG;JUIZ DE FORA;ETANOL;01/02/22;5,449
SE;MG;JUIZ DE FORA;GASOLINA;01/02/22;7,199
SE;MG;LAVRAS;ETANOL;03/02/22;5,229
SE;MG;LAVRAS;GASOLINA;03/02/22;7,04
SE;MG;LAVRAS;GASOLINA ADITIVADA;03/02/22;7,139
SE;MG;LAVRAS;ETANOL;03/02/22;4,999
SE;MG;LAVRAS;GASOLINA;03/02/22;6,859
SE;MG;LAVRAS;GASOLINA ADITIVADA;03/02/22;6,999
SE;MG;LAVRAS;GASOLINA;03/02/22;7,149
SE;MG;LAVRAS;GASOLINA ADITIVADA;03/02/22;7,299
SE;MG;MONTES CLAROS;GASOLINA;02/02/22;6,697
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;02/02/22;6,897
SE;MG;MONTES CLAROS;ETANOL;02/02/22;4,895
SE;MG;MONTES CLAROS;GASOLINA;02/02/22;7,199
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;02/02/22;7,259
SE;MG;MONTES CLAROS;ETANOL;02/02/22;5,399
SE;MG;MONTES CLAROS;ETANOL;01/02/22;4,699
SE;MG;MONTES CLAROS;GASOLINA;01/02/22;6,649
SE;MG;MONTES CLAROS;GASOLINA;02/02/22;6,679
SE;MG;MONTES CLAROS;ETANOL;02/02/22;4,559
SE;MG;MONTES CLAROS;ETANOL;01/02/22;4,688
SE;MG;MONTES CLAROS;GASOLINA;01/02/22;6,833
SE;MG;MONTES CLAROS;ETANOL;03/02/22;5,19
SE;MG;MONTES CLAROS;GASOLINA;03/02/22;6,99
SE;MG;MONTES CLAROS;GASOLINA;02/02/22;6,698
SE;MG;MONTES CLAROS;ETANOL;02/02/22;4,678
SE;MG;MONTES CLAROS;GASOLINA;02/02/22;6,697
SE;MG;MONTES CLAROS;ETANOL;02/02/22;4,895
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;01/02/22;7,098
SE;MG;MONTES CLAROS;ETANOL;01/02/22;4,999
SE;MG;MONTES CLAROS;GASOLINA;01/02/22;6,998
SE;MG;MONTES CLAROS;GASOLINA ADITIVADA;01/02/22;6,999
SE;MG;MONTES CLAROS;ETANOL;01/02/22;4,899
SE;MG;MONTES CLAROS;GASOLINA;01/02/22;6,899
SE;MG;OURO PRETO;GASOLINA;02/02/22;7,543
SE;MG;OURO PRETO;GASOLINA ADITIVADA;02/02/22;7,543
SE;MG;OURO PRETO;ETANOL;02/02/22;5,793
SE;MG;OURO PRETO;GASOLINA;02/02/22;7,495
SE;MG;OURO PRETO;GASOLINA ADITIVADA;02/02/22;8,155
SE;MG;OURO PRETO;ETANOL;02/02/22;5,747
SE;MG;OURO PRETO;GASOLINA;02/02/22;6,599
SE;MG;OURO PRETO;ETANOL;02/02/22;5,25
SE;MG;OURO PRETO;GASOLINA;02/02/22;7,159
SE;MG;OURO PRETO;ETANOL;02/02/22;5,489
SE;MG;OURO PRETO;ETANOL;01/02/22;4,99
SE;MG;OURO PRETO;GASOLINA;01/02/22;6,89
SE;MG;OURO PRETO;GASOLINA;02/02/22;6,89
SE;MG;OURO PRETO;GASOLINA ADITIVADA;02/02/22;6,89
SE;MG;OURO PRETO;ETANOL;02/02/22;4,99
SE;MG;OURO PRETO;GASOLINA;02/02/22;7,149
SE;MG;OURO PRETO;GASOLINA ADITIVADA;02/02/22;7,299
SE;MG;OURO PRETO;ETANOL;02/02/22;5,999
SE;MG;OURO PRETO;GASOLINA;02/02/22;7,149
SE;MG;OURO PRETO;ETANOL;02/02/22;5,599
SE;MG;PARACATU;GASOLINA;02/02/22;7,489
SE;MG;PARACATU;GASOLINA ADITIVADA;02/02/22;7,599
SE;MG;PARACATU;ETANOL;02/02/22;4,899
SE;MG;PARACATU;GASOLINA;02/02/22;7,129
SE;MG;PARACATU;GASOLINA ADITIVADA;02/02/22;7,149
SE;MG;PARACATU;ETANOL;02/02/22;4,998
SE;MG;PARACATU;GASOLINA;02/02/22;7,249
SE;MG;PARACATU;ETANOL;02/02/22;4,999
SE;MG;PASSOS;GASOLINA ADITIVADA;01/02/22;7,497
