Regiao - Sigla;Estado - Sigla;Municipio;Produto;Data da Coleta;Valor de Venda
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;6,099
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,449
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,189
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,999
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,499
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,799
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,097
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,897
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,297
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,199
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,999
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,399
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,999
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;6,979
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;6,329
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;6,099
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,499
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,799
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,059
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,899
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,159
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,199
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,999
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,399
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;6,999
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,699
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,049
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,599
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;6,899
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,499
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,199
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;6,699
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,299
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;6,999
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,749
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,799
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,249
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,299
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;6,099
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,449
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;6,977
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,797
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,197
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,299
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,999
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,449
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;6,899
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,599
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;6,999
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,799
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;GASOLINA;17/01/22;7,099
SE;RJ;RIO DE JANEIRO;ETANOL;17/01/22;5,799
SE;RJ;RIO DE JANEIRO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;SAO FRANCISCO DE ITABAPOANA;GASOLINA;17/01/22;7,42
SE;RJ;SAO FRANCISCO DE ITABAPOANA;ETANOL;17/01/22;6,1
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,096
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,149
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,249
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,079
SE;RJ;SAO GONCALO;ETANOL;17/01/22;6,299
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,279
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,199
SE;RJ;SAO GONCALO;ETANOL;17/01/22;6,399
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,299
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,099
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,199
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,299
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,596
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,099
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,199
SE;RJ;SAO GONCALO;ETANOL;17/01/22;6,399
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,299
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,599
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;6,899
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;6,899
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,699
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,099
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,199
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;6,999
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,699
SE;RJ;SAO GONCALO;GASOLINA;17/01/22;7,199
SE;RJ;SAO GONCALO;ETANOL;17/01/22;5,999
SE;RJ;SAO GONCALO;GASOLINA ADITIVADA;17/01/22;7,299
N;RO;PORTO VELHO;GASOLINA;17/01/22;6,59
S;RS;CAXIAS DO SUL;GASOLINA;17/01/22;6,489
S;RS;CAXIAS DO SUL;ETANOL;17/01/22;6,599
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;17/01/22;6,789
S;RS;CAXIAS DO SUL;GASOLINA;17/01/22;6,398
S;RS;CAXIAS DO SUL;ETANOL;17/01/22;6,997
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;17/01/22;6,598
S;RS;CAXIAS DO SUL;GASOLINA;17/01/22;6,547
S;RS;CAXIAS DO SUL;ETANOL;17/01/22;7,137
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;17/01/22;6,647
S;RS;CAXIAS DO SUL;GASOLINA;17/01/22;6,399
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;17/01/22;6,549
S;RS;CAXIAS DO SUL;GASOLINA;17/01/22;6,599
S;RS;CAXIAS DO SUL;ETANOL;17/01/22;6,799
S;RS;CAXIAS DO SUL;GASOLINA ADITIVADA;17/01/22;6,749
S;RS;LAJEADO;GASOLINA;17/01/22;6,499
S;RS;LAJEADO;ETANOL;17/01/22;6,499
S;RS;LAJEADO;GASOLINA ADITIVADA;17/01/22;6,749
S;RS;LAJEADO;GASOLINA;17/01/22;6,408
S;RS;LAJEADO;ETANOL;17/01/22;6,25
S;RS;LAJEADO;GASOLINA ADITIVADA;17/01/22;6,55
S;RS;LAJEADO;GASOLINA;17/01/22;6,369
S;RS;LAJEADO;ETANOL;17/01/22;6,399
S;RS;LAJEADO;GASOLINA ADITIVADA;17/01/22;6,498
S;RS;LAJEADO;GASOLINA;17/01/22;6,398
S;RS;LAJEADO;ETANOL;17/01/22;6,399
S;RS;LAJEADO;GASOLINA ADITIVADA;17/01/22;6,498
S;RS;SANTA MARIA;GASOLINA;17/01/22;6,899
S;RS;SANTA MARIA;ETANOL;17/01/22;5,979
S;RS;SANTA MARIA;GASOLINA ADITIVADA;17/01/22;6,899
S;RS;SANTA MARIA;GASOLINA;17/01/22;6,629
S;RS;SANTA MARIA;GASOLINA ADITIVADA;17/01/22;7,029
S;RS;SANTA MARIA;GASOLINA;17/01/22;6,699
S;RS;SANTA MARIA;GASOLINA ADITIVADA;17/01/22;6,749
S;RS;SANTA MARIA;GASOLINA;17/01/22;6,999
S;RS;SANTA MARIA;ETANOL;17/01/22;6,999
S;RS;SANTA MARIA;GASOLINA ADITIVADA;17/01/22;7,299
S;RS;SANTA MARIA;GASOLINA;17/01/22;6,59
S;RS;SANTA MARIA;ETANOL;17/01/22;6,19
S;RS;SANTA MARIA;GASOLINA ADITIVADA;17/01/22;6,84
S;RS;SANTA MARIA;GASOLINA;17/01/22;6,648
S;RS;SANTA MARIA;GASOLINA ADITIVADA;17/01/22;6,899
S;RS;TORRES;GASOLINA;17/01/22;6,649
S;RS;TORRES;GASOLINA ADITIVADA;17/01/22;6,799
S;RS;TORRES;GASOLINA;17/01/22;6,599
S;RS;TORRES;ETANOL;17/01/22;6,689
S;RS;TORRES;GASOLINA ADITIVADA;17/01/22;6,788
S;RS;TORRES;GASOLINA;17/01/22;6,459
S;RS;TORRES;ETANOL;17/01/22;6,999
S;RS;TORRES;GASOLINA ADITIVADA;17/01/22;6,659
S;RS;URUGUAIANA;GASOLINA;17/01/22;6,96
S;RS;URUGUAIANA;GASOLINA ADITIVADA;17/01/22;7,11
S;RS;VACARIA;GASOLINA;17/01/22;6,77
S;RS;VACARIA;GASOLINA ADITIVADA;17/01/22;6,77
S;RS;VACARIA;GASOLINA;17/01/22;7,24
S;RS;VACARIA;ETANOL;17/01/22;6,99
S;RS;VACARIA;GASOLINA ADITIVADA;17/01/22;7,44
S;RS;VACARIA;GASOLINA;17/01/22;6,54
S;RS;VACARIA;GASOLINA ADITIVADA;17/01/22;6,99
S;RS;VACARIA;GASOLINA;17/01/22;6,899
S;RS;VACARIA;ETANOL;17/01/22;7,099
S;RS;VACARIA;GASOLINA ADITIVADA;17/01/22;7,099
S;SC;BRUSQUE;GASOLINA;17/01/22;6,659
S;SC;BRUSQUE;ETANOL;17/01/22;5,999
S;SC;BRUSQUE;GASOLINA ADITIVADA;17/01/22;6,659
S;SC;BRUSQUE;GASOLINA;17/01/22;6,699
S;SC;BRUSQUE;GASOLINA ADITIVADA;17/01/22;6,799
S;SC;BRUSQUE;GASOLINA;17/01/22;6,699
S;SC;BRUSQUE;ETANOL;17/01/22;6,099
S;SC;BRUSQUE;GASOLINA ADITIVADA;17/01/22;6,799
S;SC;BRUSQUE;GASOLINA;17/01/22;6,677
S;SC;BRUSQUE;GASOLINA ADITIVADA;17/01/22;6,677
S;SC;BRUSQUE;GASOLINA;17/01/22;6,698
S;SC;BRUSQUE;ETANOL;17/01/22;6,198
S;SC;BRUSQUE;GASOLINA ADITIVADA;17/01/22;6,798
S;SC;JOINVILLE;GASOLINA;17/01/22;6,499
S;SC;JOINVILLE;GASOLINA ADITIVADA;17/01/22;6,699
S;SC;BRUSQUE;GASOLINA;17/01/22;6,699
S;SC;BRUSQUE;ETANOL;17/01/22;5,999
S;SC;BRUSQUE;GASOLINA ADITIVADA;17/01/22;6,899
NE;SE;NOSSA SENHORA DO SOCORRO;GASOLINA;17/01/22;6,79
NE;SE;NOSSA SENHORA DO SOCORRO;ETANOL;17/01/22;5,09
NE;SE;NOSSA SENHORA DO SOCORRO;GASOLINA ADITIVADA;17/01/22;6,79
NE;SE;NOSSA SENHORA DO SOCORRO;GASOLINA;17/01/22;6,799
NE;SE;NOSSA SENHORA DO SOCORRO;ETANOL;17/01/22;5,499
NE;SE;NOSSA SENHORA DO SOCORRO;GASOLINA ADITIVADA;17/01/22;6,899
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,079
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,599
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,199
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,729
SE;SP;ARARAQUARA;GASOLINA ADITIVADA;17/01/22;6,229
SE;SP;ARARAQUARA;GASOLINA;17/01/22;5,949
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,449
SE;SP;ARARAQUARA;GASOLINA ADITIVADA;17/01/22;5,949
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,499
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,899
SE;SP;ARARAQUARA;GASOLINA ADITIVADA;17/01/22;6,499
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,599
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,899
SE;SP;ARARAQUARA;GASOLINA ADITIVADA;17/01/22;6,799
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,099
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,579
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,599
SE;SP;ARARAQUARA;ETANOL;17/01/22;5,099
SE;SP;ARARAQUARA;GASOLINA ADITIVADA;17/01/22;6,799
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,099
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,499
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,099
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,369
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,599
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,899
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,099
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,579
SE;SP;ARARAQUARA;GASOLINA;17/01/22;6,499
SE;SP;ARARAQUARA;ETANOL;17/01/22;4,799
SE;SP;BAURU;GASOLINA;17/01/22;6,299
SE;SP;BAURU;ETANOL;17/01/22;4,699
SE;SP;CARAGUATATUBA;GASOLINA;17/01/22;6,599
SE;SP;CARAGUATATUBA;ETANOL;17/01/22;5,099
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;CARAGUATATUBA;GASOLINA;17/01/22;6,599
SE;SP;CARAGUATATUBA;ETANOL;17/01/22;5,099
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;CARAGUATATUBA;GASOLINA;17/01/22;6,594
SE;SP;CARAGUATATUBA;ETANOL;17/01/22;5,094
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;17/01/22;6,694
SE;SP;CARAGUATATUBA;GASOLINA;17/01/22;6,599
SE;SP;CARAGUATATUBA;ETANOL;17/01/22;5,099
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;CARAGUATATUBA;GASOLINA;17/01/22;6,599
SE;SP;CARAGUATATUBA;ETANOL;17/01/22;5,099
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;17/01/22;6,799
SE;SP;CARAGUATATUBA;GASOLINA;17/01/22;6,499
SE;SP;CARAGUATATUBA;ETANOL;17/01/22;4,999
SE;SP;CARAGUATATUBA;GASOLINA ADITIVADA;17/01/22;6,499
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,349
SE;SP;CATANDUVA;ETANOL;17/01/22;4,589
SE;SP;CATANDUVA;GASOLINA ADITIVADA;17/01/22;6,359
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,399
SE;SP;CATANDUVA;ETANOL;17/01/22;4,699
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,349
SE;SP;CATANDUVA;ETANOL;17/01/22;4,599
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,299
SE;SP;CATANDUVA;ETANOL;17/01/22;4,699
SE;SP;CATANDUVA;GASOLINA ADITIVADA;17/01/22;6,399
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,399
SE;SP;CATANDUVA;ETANOL;17/01/22;4,699
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,249
SE;SP;CATANDUVA;ETANOL;17/01/22;4,649
SE;SP;CATANDUVA;GASOLINA;17/01/22;5,999
SE;SP;CATANDUVA;ETANOL;17/01/22;4,499
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,399
SE;SP;CATANDUVA;ETANOL;17/01/22;4,599
SE;SP;CATANDUVA;GASOLINA ADITIVADA;17/01/22;6,499
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,388
SE;SP;CATANDUVA;ETANOL;17/01/22;4,588
SE;SP;CATANDUVA;GASOLINA ADITIVADA;17/01/22;6,488
SE;SP;CATANDUVA;GASOLINA;17/01/22;6,899
SE;SP;CATANDUVA;ETANOL;17/01/22;4,499
SE;SP;DIADEMA;GASOLINA;17/01/22;6,099
SE;SP;DIADEMA;ETANOL;17/01/22;4,799
SE;SP;DIADEMA;GASOLINA;17/01/22;6,399
SE;SP;DIADEMA;ETANOL;17/01/22;4,899
SE;SP;DIADEMA;GASOLINA ADITIVADA;17/01/22;6,599
SE;SP;DIADEMA;GASOLINA;17/01/22;5,949
SE;SP;DIADEMA;ETANOL;17/01/22;4,589
SE;SP;DIADEMA;GASOLINA ADITIVADA;17/01/22;6,299
SE;SP;DIADEMA;GASOLINA;17/01/22;5,839
SE;SP;DIADEMA;ETANOL;17/01/22;4,579
SE;SP;DIADEMA;GASOLINA ADITIVADA;17/01/22;6,499
SE;SP;DIADEMA;GASOLINA;17/01/22;5,999
SE;SP;DIADEMA;ETANOL;17/01/22;4,659
SE;SP;DIADEMA;GASOLINA;17/01/22;6,499
SE;SP;DIADEMA;ETANOL;17/01/22;4,799
SE;SP;DIADEMA;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;DIADEMA;GASOLINA;17/01/22;6,299
SE;SP;DIADEMA;ETANOL;17/01/22;4,999
SE;SP;DIADEMA;GASOLINA ADITIVADA;17/01/22;6,499
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,259
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;17/01/22;6,409
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,279
SE;SP;HORTOLANDIA;ETANOL;17/01/22;4,879
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,119
SE;SP;HORTOLANDIA;ETANOL;17/01/22;4,699
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;17/01/22;6,719
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,299
SE;SP;HORTOLANDIA;ETANOL;17/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;17/01/22;6,499
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,299
SE;SP;HORTOLANDIA;ETANOL;17/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;17/01/22;6,399
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,299
SE;SP;HORTOLANDIA;ETANOL;17/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;17/01/22;6,399
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,299
SE;SP;HORTOLANDIA;ETANOL;17/01/22;4,899
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;17/01/22;6,399
SE;SP;HORTOLANDIA;GASOLINA;17/01/22;6,199
SE;SP;HORTOLANDIA;ETANOL;17/01/22;4,859
SE;SP;HORTOLANDIA;GASOLINA ADITIVADA;17/01/22;6,259
SE;SP;ITANHAEM;GASOLINA;17/01/22;6,799
SE;SP;ITANHAEM;ETANOL;17/01/22;5,399
SE;SP;ITANHAEM;GASOLINA ADITIVADA;17/01/22;6,999
SE;SP;ITANHAEM;GASOLINA;17/01/22;7,04
SE;SP;ITANHAEM;ETANOL;17/01/22;5,407
SE;SP;ITANHAEM;GASOLINA ADITIVADA;17/01/22;7,142
SE;SP;ITANHAEM;GASOLINA;17/01/22;6,999
SE;SP;ITANHAEM;ETANOL;17/01/22;5,399
SE;SP;ITANHAEM;GASOLINA ADITIVADA;17/01/22;7,099
SE;SP;ITANHAEM;GASOLINA;17/01/22;7,029
SE;SP;ITANHAEM;ETANOL;17/01/22;5,369
SE;SP;ITANHAEM;GASOLINA ADITIVADA;17/01/22;7,229
SE;SP;JOSE BONIFACIO;GASOLINA;17/01/22;6,299
SE;SP;JOSE BONIFACIO;ETANOL;17/01/22;4,899
SE;SP;JOSE BONIFACIO;GASOLINA ADITIVADA;17/01/22;6,399
SE;SP;JOSE BONIFACIO;GASOLINA;17/01/22;6,599
SE;SP;JOSE BONIFACIO;ETANOL;17/01/22;4,999
SE;SP;JOSE BONIFACIO;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;JOSE BONIFACIO;GASOLINA;17/01/22;6,19
SE;SP;JOSE BONIFACIO;ETANOL;17/01/22;4,79
SE;SP;JOSE BONIFACIO;GASOLINA;17/01/22;6,599
SE;SP;JOSE BONIFACIO;ETANOL;17/01/22;4,999
SE;SP;JOSE BONIFACIO;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;JOSE BONIFACIO;ETANOL;17/01/22;4,999
SE;SP;JOSE BONIFACIO;GASOLINA ADITIVADA;17/01/22;6,599
SE;SP;JOSE BONIFACIO;GASOLINA;17/01/22;6,299
SE;SP;JOSE BONIFACIO;ETANOL;17/01/22;4,899
SE;SP;MARILIA;GASOLINA;17/01/22;5,999
SE;SP;MARILIA;ETANOL;17/01/22;4,699
SE;SP;MARILIA;GASOLINA;17/01/22;6,278
SE;SP;MARILIA;ETANOL;17/01/22;4,898
SE;SP;MARILIA;GASOLINA ADITIVADA;17/01/22;6,578
SE;SP;MARILIA;GASOLINA;17/01/22;6,159
SE;SP;MARILIA;ETANOL;17/01/22;4,759
SE;SP;MARILIA;GASOLINA;17/01/22;5,999
SE;SP;MARILIA;ETANOL;17/01/22;4,659
SE;SP;MARILIA;GASOLINA ADITIVADA;17/01/22;6,059
SE;SP;MARILIA;GASOLINA;17/01/22;6,199
SE;SP;MARILIA;ETANOL;17/01/22;4,799
SE;SP;MARILIA;GASOLINA ADITIVADA;17/01/22;6,399
SE;SP;MARILIA;GASOLINA;17/01/22;6,299
SE;SP;MARILIA;ETANOL;17/01/22;4,799
SE;SP;MARILIA;GASOLINA ADITIVADA;17/01/22;6,499
SE;SP;MARILIA;GASOLINA;17/01/22;6,199
SE;SP;MARILIA;ETANOL;17/01/22;4,799
SE;SP;MIRASSOL;GASOLINA;17/01/22;6,289
SE;SP;MIRASSOL;ETANOL;17/01/22;4,599
SE;SP;MIRASSOL;ETANOL;17/01/22;4,699
SE;SP;MIRASSOL;GASOLINA ADITIVADA;17/01/22;6,149
SE;SP;MIRASSOL;GASOLINA;17/01/22;6,149
SE;SP;MIRASSOL;ETANOL;17/01/22;4,539
SE;SP;MIRASSOL;GASOLINA ADITIVADA;17/01/22;6,149
SE;SP;OURINHOS;GASOLINA;17/01/22;6,589
SE;SP;OURINHOS;ETANOL;17/01/22;4,779
SE;SP;OURINHOS;GASOLINA;17/01/22;6,109
SE;SP;OURINHOS;ETANOL;17/01/22;4,599
SE;SP;OURINHOS;GASOLINA;17/01/22;6,799
SE;SP;OURINHOS;ETANOL;17/01/22;4,999
SE;SP;OURINHOS;GASOLINA ADITIVADA;17/01/22;6,899
SE;SP;OURINHOS;GASOLINA;17/01/22;6,299
SE;SP;OURINHOS;ETANOL;17/01/22;4,699
SE;SP;PAULINIA;GASOLINA;17/01/22;5,999
SE;SP;PAULINIA;ETANOL;17/01/22;4,699
SE;SP;PAULINIA;GASOLINA ADITIVADA;17/01/22;5,999
SE;SP;PAULINIA;GASOLINA;17/01/22;6,499
SE;SP;PAULINIA;ETANOL;17/01/22;4,899
SE;SP;PAULINIA;GASOLINA ADITIVADA;17/01/22;6,599
SE;SP;PIRACICABA;GASOLINA;17/01/22;6,499
SE;SP;PIRACICABA;ETANOL;17/01/22;4,899
SE;SP;PIRACICABA;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;PIRACICABA;GASOLINA;17/01/22;6,299
SE;SP;PIRACICABA;ETANOL;17/01/22;4,899
SE;SP;PRESIDENTE VENCESLAU;GASOLINA;17/01/22;6,599
SE;SP;PRESIDENTE VENCESLAU;ETANOL;17/01/22;4,999
SE;SP;PRESIDENTE VENCESLAU;GASOLINA ADITIVADA;17/01/22;6,649
SE;SP;PRESIDENTE VENCESLAU;GASOLINA;17/01/22;6,299
SE;SP;PRESIDENTE VENCESLAU;ETANOL;17/01/22;4,749
SE;SP;PRESIDENTE VENCESLAU;ETANOL;17/01/22;5,082
SE;SP;PRESIDENTE VENCESLAU;GASOLINA ADITIVADA;17/01/22;6,783
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,499
SE;SP;SANTO ANDRE;ETANOL;17/01/22;4,899
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,499
SE;SP;SANTO ANDRE;ETANOL;17/01/22;5,099
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,499
SE;SP;SANTO ANDRE;ETANOL;17/01/22;4,999
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,799
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,499
SE;SP;SANTO ANDRE;ETANOL;17/01/22;4,999
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,699
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,277
SE;SP;SANTO ANDRE;ETANOL;17/01/22;4,847
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,327
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,399
SE;SP;SANTO ANDRE;ETANOL;17/01/22;4,799
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,599
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,315
SE;SP;SANTO ANDRE;ETANOL;17/01/22;4,694
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,599
SE;SP;SANTO ANDRE;GASOLINA;17/01/22;6,499
SE;SP;SANTO ANDRE;ETANOL;17/01/22;4,999
SE;SP;SANTO ANDRE;GASOLINA ADITIVADA;17/01/22;6,799
